x	y	z	L	slope
373805.584176	7647075.276813	351.86279	4778.813064	18.675776
373815.584176	7647075.276432	349.700916	4788.813064	18.675776
373825.584176	7647075.27605	347.539043	4798.813064	18.675776
373835.584176	7647075.275669	345.377169	4808.813064	18.675776
373845.584176	7647075.275287	343.215295	4818.813064	18.675776
373855.584176	7647075.274906	341.053422	4828.813064	18.675776
373865.584176	7647075.274525	338.891548	4838.813064	18.675776
373875.584176	7647075.274143	336.729674	4848.813064	18.675776
373885.584176	7647075.273698	334.623584	4858.813064	18.675776
373895.584176	7647075.273222	332.545916	4868.813064	18.675776
373905.584176	7647075.272745	330.468247	4878.813064	18.675776
373915.584176	7647075.272268	328.390578	4888.813064	18.675776
373925.584176	7647075.271791	326.312909	4898.813064	18.675776
373935.584176	7647075.271314	324.23524	4908.813064	18.675776
373945.584176	7647075.270838	322.157571	4918.813064	18.675776
373955.584176	7647075.270361	320.079902	4928.813064	18.675776
373965.584176	7647075.269884	318.002233	4938.813064	18.675776
373975.542429	7647074.474834	315.957974	4948.803004	18.675776
373985.487427	7647073.42745	313.924053	4958.803004	18.675776
373995.432425	7647072.380067	311.890132	4968.803004	18.675776
374005.377423	7647071.332684	309.856211	4978.803004	18.675776
374015.322421	7647070.2853	307.822289	4988.803004	18.675776
374025.26742	7647069.237917	305.788368	4998.803004	18.675776
374035.212418	7647068.190534	303.754447	5008.803004	18.675776
374045.157416	7647067.14315	301.720526	5018.803004	18.675776
374055.102414	7647066.095767	299.686605	5028.803004	18.675776
374065.042415	7647065.002217	297.620547	5038.802978	18.675776
374074.981203	7647063.897456	295.546686	5048.802978	18.675776
374084.919991	7647062.792695	293.472824	5058.802978	18.675776
374094.858779	7647061.687934	291.398963	5068.802978	18.675776
374104.797566	7647060.583173	289.325101	5078.802978	18.675776
374114.736354	7647059.478413	287.251239	5088.802978	18.675776
374124.675142	7647058.373652	285.177378	5098.802978	18.675776
374134.639929	7647057.574973	283.176802	5108.799721	18.675776
374144.622662	7647056.987567	281.226811	5118.799721	18.675776
374154.601219	7647056.333626	279.279019	5128.799683	18.675776
374164.579057	7647055.668231	277.331605	5138.799683	18.675776
374174.556846	7647055.002115	275.531711	5148.799683	18.675776
374184.53463	7647054.335901	273.751962	5158.799683	18.675776
374194.512413	7647053.669687	271.972213	5168.799683	18.675776
374204.490196	7647053.003473	270.192463	5178.799683	18.675776
374214.467979	7647052.337259	268.412714	5188.799683	18.675776
374224.445763	7647051.671045	266.632964	5198.799683	18.675776
374234.423546	7647051.00483	264.853215	5208.799683	18.675776
374244.389783	7647050.184886	263.260033	5218.799592	18.675776
374254.355137	7647049.353193	261.681108	5228.799592	18.675776
374264.320491	7647048.521501	260.102182	5238.799592	18.675776
374274.285846	7647047.689809	258.523257	5248.799592	18.675776
374284.2512	7647046.858117	256.944332	5258.799592	18.675776
374294.216555	7647046.026424	255.365406	5268.799592	18.675776
374304.214284	7647045.970826	254.089599	5278.797476	18.675776
374314.214284	7647045.969647	252.835045	5288.797476	18.675776
374324.214284	7647045.96847	251.580492	5298.797476	18.675776
374334.214284	7647045.967749	250.325948	5308.797476	18.675776
374344.214284	7647045.967029	249.071404	5318.797476	18.675776
374354.200156	7647045.823614	247.77847	5328.784378	18.675776
374364.006153	7647043.8634	245.996751	5338.784378	18.675776
374373.812149	7647041.903186	244.215032	5348.784378	18.675776
374383.618145	7647039.942973	242.433312	5358.784378	18.675776
374393.424141	7647037.982759	240.651593	5368.784378	18.675776
374403.230138	7647036.022545	238.869874	5378.784378	18.675776
374413.036134	7647034.062331	237.088155	5388.784378	18.675776
374422.864579	7647032.218041	235.125816	5398.784365	18.675776
374432.693448	7647030.375944	233.160061	5408.784365	18.675776
374442.522318	7647028.533846	231.194307	5418.784365	18.675776
374452.351187	7647026.691749	229.228552	5428.784365	18.675776
374462.180072	7647024.849729	227.424234	5438.784365	18.675776
374472.008958	7647023.00772	225.640582	5448.784365	18.675776
374481.837844	7647021.165711	223.856929	5458.784365	18.675776
374491.66673	7647019.323702	222.073277	5468.784365	18.675776
374501.495616	7647017.481692	220.289625	5478.784365	18.675776
374511.303375	7647015.530584	218.470345	5488.784313	18.675776
374521.109349	7647013.570259	216.648055	5498.784313	18.675776
374530.915323	7647011.609934	214.825765	5508.784313	18.675776
374540.721297	7647009.649609	213.003476	5518.784313	18.675776
374550.527271	7647007.689284	211.181186	5528.784313	18.675776
374560.333245	7647005.728959	209.358897	5538.784313	18.675776
374570.139219	7647003.768634	207.536607	5548.784313	18.675776
374579.842702	7647001.385492	205.727167	5558.776157	18.675776
374589.457895	7646998.638118	203.928795	5568.776157	18.675776
374599.026785	7646995.734665	202.112283	5578.775842	18.675776
374608.350428	7646992.130832	200.277122	5588.771738	18.675776
374617.635223	7646988.416994	198.439584	5598.771738	18.675776
374626.730044	7646984.294526	196.538908	5608.757253	18.675776
374635.554047	7646979.589533	194.548224	5618.757253	18.675776
374644.378051	7646974.884539	192.55754	5628.757253	18.675776
374653.202054	7646970.179546	190.566856	5638.757253	18.675776
374662.026058	7646965.474552	188.576172	5648.757253	18.675776
374670.850061	7646960.769559	186.585488	5658.757253	18.675776
374679.674065	7646956.064566	184.594804	5668.757253	18.675776
374688.705311	7646951.772838	182.373365	5678.75637	18.675776
374697.753681	7646947.515257	180.132859	5688.75637	18.675776
374706.802052	7646943.257676	177.892354	5698.75637	18.675776
374715.850422	7646939.000095	175.651848	5708.75637	18.675776
374725.023152	7646935.028522	173.570016	5718.751988	18.675776
374734.307915	7646931.314605	171.63113	5728.751988	18.675776
374743.592678	7646927.600689	169.692244	5738.751988	18.675776
374752.877441	7646923.886772	167.753357	5748.751988	18.675776
374762.162204	7646920.172856	165.814471	5758.751988	18.675776
374771.4917	7646916.581052	163.866554	5768.749015	18.675776
374780.978444	7646913.418506	161.886889	5778.749015	18.675776
374790.465188	7646910.255961	159.907224	5788.749015	18.675776
374799.951931	7646907.093416	157.927559	5798.749015	18.675776
374809.438675	7646903.93087	155.947894	5808.749015	18.675776
374818.925419	7646900.768325	153.968229	5818.749015	18.675776
374828.412162	7646897.605779	151.988564	5828.749015	18.675776
374837.59611	7646893.662518	149.746431	5838.743723	18.675776
374846.734369	7646889.601457	147.464695	5848.743723	18.675776
374855.80323	7646885.389184	145.17287	5858.743098	18.675776
374863.703399	7646879.400943	143.405609	5868.656306	18.675776
374871.13661	7646872.711594	141.855598	5878.656306	18.675776
374878.56982	7646866.022245	140.305588	5888.656306	18.675776
374886.00303	7646859.332896	138.755577	5898.656306	18.675776
374893.43624	7646852.643548	137.205566	5908.656306	18.675776
374900.86945	7646845.954199	135.655555	5918.656306	18.675776
374908.30266	7646839.26485	134.105544	5928.656306	18.675776
374915.73587	7646832.575501	132.555533	5938.656306	18.675776
374923.16908	7646825.886152	131.005522	5948.656306	18.675776
374930.60229	7646819.196804	129.455512	5958.656306	18.675776
374938.0355	7646812.507455	127.905501	5968.656306	18.675776
374946.36273	7646808.148024	126.406411	5978.055636	18.675776
374955.425256	7646804.175419	125.0227	5987.950632	18.675776
374964.370232	7646799.704692	123.64151	5997.950632	18.675776
374973.315208	7646795.233964	122.26032	6007.950632	18.675776
374982.260184	7646790.763237	120.879129	6017.950632	18.675776
374991.20516	7646786.292509	119.497939	6027.950632	18.675776
375000.150136	7646781.821781	118.116749	6037.950632	18.675776
375009.095112	7646777.351054	116.735558	6047.950632	18.675776
375018.040088	7646772.880326	115.354368	6057.950632	18.675776
375026.985064	7646768.409599	113.973178	6067.950632	18.675776
375035.93004	7646763.938871	112.591988	6077.950632	18.675776
375044.440838	7646758.693812	111.498611	6087.947849	18.675776
375052.920977	7646753.394071	110.425559	6097.947849	18.675776
375061.401115	7646748.09433	109.352507	6107.947849	18.675776
375069.881142	7646742.79441	108.3628	6117.947849	18.675776
375078.361121	7646737.494414	107.408497	6127.947849	18.675776
375086.8411	7646732.194419	106.454193	6137.947849	18.675776
375095.321079	7646726.894423	105.49989	6147.947849	18.675776
375103.801058	7646721.594427	104.545587	6157.947849	18.675776
375113.046083	7646718.446878	103.617197	6167.713993	18.675776
375122.968794	7646717.205985	102.711763	6177.713993	18.675776
375132.848034	7646715.666997	101.850784	6187.712387	18.675776
375142.711885	7646714.022479	101.005544	6197.712387	18.675776
375152.575737	7646712.37796	100.160303	6207.712387	18.675776
375162.439588	7646710.733441	99.315063	6217.712387	18.675776
375172.303439	7646709.088923	98.469822	6227.712387	18.675776
375182.16729	7646707.444404	97.624581	6237.712387	18.675776
375192.031141	7646705.799886	96.779341	6247.712387	18.675776
375201.846666	7646703.940999	95.949528	6257.702382	18.675776
375211.462038	7646701.194251	95.18361	6267.702382	18.675776
375221.227792	7646699.092621	94.410324	6277.691716	18.675776
375231.066615	7646697.304448	93.633458	6287.691716	18.675776
375240.148937	7646693.926958	92.792861	6297.381711	18.675776
375247.740834	7646687.418264	91.826705	6307.381711	18.675776
375255.332731	7646680.90957	90.860548	6317.381711	18.675776
375262.924629	7646674.400876	89.894392	6327.381711	18.675776
375270.516526	7646667.892182	88.928236	6337.381711	18.675776
375278.108423	7646661.383488	87.96208	6347.381711	18.675776
375285.70032	7646654.874794	86.995924	6357.381711	18.675776
375293.292217	7646648.3661	86.029768	6367.381711	18.675776
375300.884115	7646641.857406	85.063611	6377.381711	18.675776
375308.735526	7646635.672198	84.047908	6387.376783	18.675776
375317.044584	7646630.109067	82.996654	6397.376226	18.675776
375326.895245	7646628.431077	82.129864	6407.368782	18.675776
375336.759063	7646626.786361	81.264662	6417.368782	18.675776
375346.622881	7646625.141645	80.399461	6427.368782	18.675776
375356.486699	7646623.496929	79.53426	6437.368782	18.675776
375366.350517	7646621.852213	78.669058	6447.368782	18.675776
375376.214336	7646620.207497	77.803857	6457.368782	18.675776
375386.078154	7646618.562781	76.938655	6467.368782	18.675776
375395.96138	7646617.051152	76.10831	6477.366941	18.675776
375405.884112	7646615.810431	75.348916	6487.366941	18.675776
375415.806844	7646614.56971	74.589523	6497.366941	18.675776
375425.729576	7646613.328988	73.830129	6507.366941	18.675776
375435.652308	7646612.088267	73.070736	6517.366941	18.675776
375445.57504	7646610.847546	72.311342	6527.366941	18.675776
375455.497772	7646609.606825	71.551949	6537.366941	18.675776
375465.420524	7646608.366261	70.722169	6547.366941	18.675776
375475.343296	7646607.125866	69.816737	6557.366941	18.675776
375485.271785	7646605.933885	68.911334	6567.366725	18.675776
375495.210622	7646604.829569	68.005985	6577.366725	18.675776
375505.149459	7646603.725252	67.100636	6587.366725	18.675776
375515.129224	7646603.360572	66.135503	6597.353152	18.675776
375525.129224	7646603.361563	65.140814	6607.353152	18.675776
375535.129224	7646603.362555	64.146125	6617.353152	18.675776
375545.129224	7646603.363547	63.151435	6627.353152	18.675776
375555.129224	7646603.364539	62.156746	6637.353152	18.675776
375565.129224	7646603.36553	61.162057	6647.353152	18.675776
375575.129224	7646603.366399	60.027673	6657.353152	18.675776
375585.129224	7646603.367107	58.711877	6667.353152	18.675776
375595.129224	7646603.367816	57.396081	6677.353152	18.675776
375605.129224	7646603.368524	56.080285	6687.353152	18.675776
375615.129224	7646603.369233	54.764489	6697.353152	18.675776
375625.129224	7646603.369941	53.448692	6707.353152	18.675776
375635.063414	7646602.861866	51.99091	6717.300325	18.675776
375644.734121	7646600.31679	49.964658	6727.300325	18.675776
375654.404829	7646597.771713	47.938407	6737.300325	18.675776
375663.882036	7646594.654374	45.991717	6747.277061	18.675776
375673.112812	7646590.808236	44.146353	6757.277061	18.675776
375682.343587	7646586.962098	42.300988	6767.277061	18.675776
375691.574363	7646583.11596	40.455624	6777.277061	18.675776
375700.805139	7646579.269822	38.61026	6787.277061	18.675776
375710.035915	7646575.423684	36.764895	6797.277061	18.675776
375719.266709	7646571.577591	35.001459	6807.277061	18.675776
375728.497591	7646567.731706	33.615376	6817.277061	18.675776
375737.728472	7646563.885822	32.229293	6827.277061	18.675776
375746.959354	7646560.039937	30.843211	6837.277061	18.675776
375756.563611	7646557.321217	29.341774	6847.258704	18.675776
