x	y	z	L	slope
373711.597203	7647075.277411	373.061150	4769.204803	26.791492
373721.597203	7647075.277411	370.786971	4779.204803	26.791492
373731.597203	7647075.277411	368.512792	4789.204803	26.791492
373741.597203	7647075.277411	366.238613	4799.204803	26.791492
373751.597203	7647075.277411	363.964434	4809.204803	26.791492
373761.597203	7647075.277411	361.690256	4819.204803	26.791492
373771.597203	7647075.277411	359.416077	4829.204803	26.791492
373781.597203	7647075.277411	357.141898	4839.204803	26.791492
373791.597203	7647075.277411	354.886597	4849.204803	26.791492
373801.597203	7647075.277411	352.724723	4859.204803	26.791492
373811.597203	7647075.277411	350.562850	4869.204803	26.791492
373821.597203	7647075.277411	348.400976	4879.204803	26.791492
373831.597203	7647075.277411	346.239102	4889.204803	26.791492
373841.597203	7647075.277411	344.077229	4899.204803	26.791492
373851.597203	7647075.277411	341.915355	4909.204803	26.791492
373861.597203	7647075.277411	339.753481	4919.204803	26.791492
373871.597203	7647075.277411	337.591607	4929.204803	26.791492
373881.597203	7647075.277411	335.451952	4939.204803	26.791492
373891.597203	7647075.277411	333.374307	4949.204803	26.791492
373901.597203	7647075.277411	331.296662	4959.204803	26.791492
373911.597203	7647075.277411	329.219017	4969.204803	26.791492
373921.597203	7647075.277411	327.141372	4979.204803	26.791492
373931.597203	7647075.277411	325.063728	4989.204803	26.791492
373941.597203	7647075.277411	322.986083	4999.204803	26.791492
373951.597203	7647075.277411	320.908438	5009.204803	26.791492
373961.597203	7647075.277411	318.830793	5019.204803	26.791492
373971.577441	7647074.900998	316.768874	5029.192137	26.791492
373981.522465	7647073.853867	314.734977	5039.192137	26.791492
373991.467490	7647072.806736	312.701079	5049.192137	26.791492
374001.412515	7647071.759604	310.667182	5059.192137	26.791492
374011.357539	7647070.712473	308.633285	5069.192137	26.791492
374021.302564	7647069.665341	306.599387	5079.192137	26.791492
374031.247589	7647068.618210	304.565490	5089.192137	26.791492
374041.192614	7647067.571079	302.531593	5099.192137	26.791492
374051.137638	7647066.523947	300.497696	5109.192137	26.791492
374061.080134	7647065.453448	298.447580	5119.192096	26.791492
374071.018929	7647064.348749	296.373730	5129.192096	26.791492
374080.957724	7647063.244051	294.299880	5139.192096	26.791492
374090.896518	7647062.139353	292.226030	5149.192096	26.791492
374100.835313	7647061.034655	290.152180	5159.192096	26.791492
374110.774108	7647059.929957	288.078330	5169.192096	26.791492
374120.712903	7647058.825259	286.004481	5179.192096	26.791492
374130.660124	7647057.819721	283.954405	5189.190011	26.791492
374140.642815	7647057.231619	282.004410	5199.190011	26.791492
374150.623277	7647056.608030	280.055577	5209.189935	26.791492
374160.601062	7647055.941840	278.108139	5219.189935	26.791492
374170.578889	7647055.276274	276.241519	5229.189935	26.791492
374180.556760	7647054.611377	274.461748	5239.189935	26.791492
374190.534631	7647053.946481	272.681976	5249.189935	26.791492
374200.512502	7647053.281584	270.902205	5259.189935	26.791492
374210.490373	7647052.616688	269.122433	5269.189935	26.791492
374220.468244	7647051.951792	267.342662	5279.189935	26.791492
374230.446116	7647051.286895	265.562891	5289.189935	26.791492
374240.417414	7647050.534325	263.889707	5299.189593	26.791492
374250.382893	7647049.704126	262.310897	5309.189593	26.791492
374260.348372	7647048.873927	260.732088	5319.189593	26.791492
374270.313851	7647048.043728	259.153279	5329.189593	26.791492
374280.279330	7647047.213529	257.574470	5339.189593	26.791492
374290.244809	7647046.383331	255.995661	5349.189593	26.791492
374300.228705	7647045.995818	254.589830	5359.181007	26.791492
374310.228705	7647045.995388	253.335249	5369.181007	26.791492
374320.228705	7647045.994958	252.080668	5379.181007	26.791492
374330.228705	7647045.994629	250.826089	5389.181007	26.791492
374340.228705	7647045.994366	249.571512	5399.181007	26.791492
374350.228705	7647045.994103	248.316934	5409.181007	26.791492
374360.097222	7647044.666216	246.705688	5419.138463	26.791492
374369.903018	7647042.704999	244.924297	5429.138463	26.791492
374379.708814	7647040.743782	243.142905	5439.138463	26.791492
374389.514609	7647038.782565	241.361514	5449.138463	26.791492
374399.320405	7647036.821348	239.580122	5459.138463	26.791492
374409.126201	7647034.860131	237.798731	5469.138463	26.791492
374418.945375	7647032.967973	235.909830	5479.138286	26.791492
374428.774132	7647031.125270	233.943937	5489.138286	26.791492
374438.602888	7647029.282568	231.978044	5499.138286	26.791492
374448.431644	7647027.439865	230.012151	5509.138286	26.791492
374458.260409	7647025.597209	228.134994	5519.138286	26.791492
374468.089183	7647023.754602	226.351459	5529.138286	26.791492
374477.917957	7647021.911995	224.567925	5539.138286	26.791492
374487.746731	7647020.069388	222.784390	5549.138286	26.791492
374497.575505	7647018.226782	221.000856	5559.138286	26.791492
374507.392279	7647016.322228	219.197070	5569.138104	26.791492
374517.198119	7647014.361236	217.374833	5579.138104	26.791492
374527.003960	7647012.400243	215.552597	5589.138104	26.791492
374536.809800	7647010.439251	213.730361	5599.138104	26.791492
374546.615641	7647008.478258	211.908124	5609.138104	26.791492
374556.421481	7647006.517266	210.085888	5619.138104	26.791492
374566.227322	7647004.556273	208.263652	5629.138104	26.791492
374576.006667	7647002.485999	206.444735	5639.134185	26.791492
374585.621773	7646999.738321	204.646395	5649.134185	26.791492
374595.213426	7646996.911597	202.838864	5659.133693	26.791492
374604.646017	7646993.616243	201.010383	5669.125347	26.791492
374613.930769	7646989.902297	199.172845	5679.125347	26.791492
374623.209823	7646986.176096	197.333413	5689.124618	26.791492
374632.033912	7646981.471264	195.342717	5699.124618	26.791492
374640.858002	7646976.766432	193.352021	5709.124618	26.791492
374649.682091	7646972.061600	191.361326	5719.124618	26.791492
374658.506180	7646967.356767	189.370630	5729.124618	26.791492
374667.330270	7646962.651935	187.379934	5739.124618	26.791492
374676.154359	7646957.947103	185.389238	5749.124618	26.791492
374685.096155	7646953.476996	183.267453	5759.121496	26.791492
374694.144531	7646949.219427	181.026970	5769.121496	26.791492
374703.192907	7646944.961858	178.786487	5779.121496	26.791492
374712.241283	7646940.704289	176.546004	5789.121496	26.791492
374721.319608	7646936.515595	174.343753	5799.119552	26.791492
374730.604263	7646932.801410	172.404893	5809.119552	26.791492
374739.888919	7646929.087225	170.466033	5819.119552	26.791492
374749.173574	7646925.373040	168.527173	5829.119552	26.791492
374758.458230	7646921.658855	166.588314	5839.119552	26.791492
374767.742885	7646917.944669	164.649454	5849.119552	26.791492
374777.193704	7646914.684042	162.676996	5859.117035	26.791492
374786.680374	7646911.521277	160.697288	5869.117035	26.791492
374796.167045	7646908.358512	158.717581	5879.117035	26.791492
374805.653715	7646905.195747	156.737874	5889.117035	26.791492
374815.140386	7646902.032982	154.758167	5899.117035	26.791492
374824.627056	7646898.870217	152.778459	5909.117035	26.791492
374833.950182	7646895.285824	150.657066	5919.105456	26.791492
374843.088229	7646891.224285	148.375330	5929.105456	26.791492
374852.197125	7646887.099236	146.089354	5939.104857	26.791492
374860.737457	7646882.072052	144.024267	5949.014945	26.791492
374868.171027	7646875.383103	142.474232	5959.014945	26.791492
374875.604596	7646868.694154	140.924198	5969.014945	26.791492
374883.038166	7646862.005205	139.374164	5979.014945	26.791492
374890.471736	7646855.316256	137.824130	5989.014945	26.791492
374897.905306	7646848.627307	136.274095	5999.014945	26.791492
374905.338876	7646841.938358	134.724061	6009.014945	26.791492
374912.772446	7646835.249409	133.174027	6019.014945	26.791492
374920.206016	7646828.560459	131.623993	6029.014945	26.791492
374927.639585	7646821.871510	130.073958	6039.014945	26.791492
374935.073155	7646815.182561	128.523924	6049.014945	26.791492
374942.506725	7646808.493612	126.973890	6059.014945	26.791492
374951.857349	7646805.958388	125.573605	6068.703160	26.791492
374960.802094	7646801.487200	124.192421	6078.703160	26.791492
374969.746840	7646797.016011	122.811237	6088.703160	26.791492
374978.691585	7646792.544822	121.430054	6098.703160	26.791492
374987.636330	7646788.073633	120.048870	6108.703160	26.791492
374996.581076	7646783.602445	118.667686	6118.703160	26.791492
375005.525821	7646779.131256	117.286502	6128.703160	26.791492
375014.470567	7646774.660067	115.905318	6138.703160	26.791492
375023.415312	7646770.188879	114.524135	6148.703160	26.791492
375032.360058	7646765.717690	113.142951	6158.703160	26.791492
375041.056391	7646760.803477	111.926627	6168.691939	26.791492
375049.536749	7646755.504087	110.853636	6178.691939	26.791492
375058.017107	7646750.204697	109.780645	6188.691939	26.791492
375066.497362	7646744.905144	108.743620	6198.691939	26.791492
375074.977382	7646739.605213	107.789279	6208.691939	26.791492
375083.457402	7646734.305283	106.834938	6218.691939	26.791492
375091.937422	7646729.005352	105.880597	6228.691939	26.791492
375100.417442	7646723.705422	104.926256	6238.691939	26.791492
375109.087861	7646718.941266	103.978370	6248.585036	26.791492
375119.010690	7646717.701315	103.072940	6258.585036	26.791492
375128.913514	7646716.324118	102.187955	6268.583166	26.791492
375138.777447	7646714.680092	101.342720	6278.583166	26.791492
375148.641380	7646713.036065	100.497485	6288.583166	26.791492
375158.505314	7646711.392039	99.652250	6298.583166	26.791492
375168.369247	7646709.748012	98.807014	6308.583166	26.791492
375178.233180	7646708.103986	97.961779	6318.583166	26.791492
375188.097113	7646706.459959	97.116544	6328.583166	26.791492
375197.961046	7646704.815933	96.271309	6338.583166	26.791492
375207.626898	7646702.293523	95.489160	6348.572723	26.791492
375217.303053	7646699.807720	94.720247	6358.563078	26.791492
375227.141558	7646698.017797	93.943372	6368.563078	26.791492
375236.980063	7646696.227875	93.166496	6378.563078	26.791492
375244.713536	7646690.015520	92.212077	6388.482753	26.791492
375252.306607	7646683.508195	91.245816	6398.482753	26.791492
375259.899677	7646677.000870	90.279555	6408.482753	26.791492
375267.492748	7646670.493545	89.313293	6418.482753	26.791492
375275.085819	7646663.986220	88.347032	6428.482753	26.791492
375282.678889	7646657.478895	87.380771	6438.482753	26.791492
375290.271960	7646650.971570	86.414510	6448.482753	26.791492
375297.865031	7646644.464245	85.448248	6458.482753	26.791492
375305.555075	7646638.077823	84.463443	6468.478911	26.791492
375313.735777	7646632.333220	83.415178	6478.475127	26.791492
375322.967745	7646629.091288	82.473751	6488.259777	26.791492
375332.831772	7646627.447821	81.608640	6498.259777	26.791492
375342.695798	7646625.804354	80.743530	6508.259777	26.791492
375352.559824	7646624.160887	79.878419	6518.259777	26.791492
375362.423851	7646622.517419	79.013309	6528.259777	26.791492
375372.287877	7646620.873952	78.148199	6538.259777	26.791492
375382.151903	7646619.230485	77.283088	6548.259777	26.791492
375392.015930	7646617.587018	76.417978	6558.259777	26.791492
375401.934708	7646616.319258	75.651301	6568.259246	26.791492
375411.857519	7646615.079168	74.891873	6578.259246	26.791492
375421.780330	7646613.839078	74.132445	6588.259246	26.791492
375431.703141	7646612.598988	73.373017	6598.259246	26.791492
375441.625952	7646611.358898	72.613589	6608.259246	26.791492
375451.548763	7646610.118808	71.854161	6618.259246	26.791492
375461.471583	7646608.878791	71.082714	6628.259246	26.791492
375471.394504	7646607.639581	70.177280	6638.259246	26.791492
375481.317425	7646606.400372	69.271846	6648.259246	26.791492
375491.255714	7646605.291478	68.366498	6658.259208	26.791492
375501.194680	7646604.188319	67.461154	6668.259208	26.791492
375511.150371	7646603.387296	66.531328	6678.247072	26.791492
375521.150371	7646603.386666	65.536646	6688.247072	26.791492
375531.150371	7646603.386037	64.541964	6698.247072	26.791492
375541.150371	7646603.385407	63.547282	6708.247072	26.791492
375551.150371	7646603.384778	62.552600	6718.247072	26.791492
375561.150371	7646603.384148	61.557918	6728.247072	26.791492
375571.150371	7646603.383525	60.551300	6738.247072	26.791492
375581.150371	7646603.383076	59.235391	6748.247072	26.791492
375591.150371	7646603.382626	57.919483	6758.247072	26.791492
375601.150371	7646603.382177	56.603574	6768.247072	26.791492
375611.150371	7646603.381727	55.287665	6778.247072	26.791492
375621.150371	7646603.381277	53.971756	6788.247072	26.791492
375631.150371	7646603.380828	52.655848	6798.247072	26.791492
375640.886674	7646601.342453	50.771040	6808.194462	26.791492
375650.557441	7646598.797603	48.744847	6818.194462	26.791492
375660.209734	7646596.198109	46.726234	6828.190667	26.791492
375669.440733	7646592.352506	44.880477	6838.190667	26.791492
375678.671732	7646588.506904	43.034720	6848.190667	26.791492
375687.902731	7646584.661302	41.188964	6858.190667	26.791492
375697.133730	7646580.815699	39.343207	6868.190667	26.791492
375706.364729	7646576.970097	37.497451	6878.190667	26.791492
375715.595728	7646573.124494	35.651694	6888.190667	26.791492
375724.826618	7646569.278631	34.166439	6898.190667	26.791492
375734.057478	7646565.432696	32.780533	6908.190667	26.791492
375743.288338	7646561.586760	31.394627	6918.190667	26.791492
375752.705486	7646558.303216	29.951139	6928.163849	26.791492
375762.406937	7646555.877964	28.419773	6938.163849	26.791492
